Y       S       R      EC      ESC	I	I2	I3
0	1	1	1	1	49	2401	117649
0	1	1	1	1	49	2401	117649
0	1	1	1	1	50	2500	125000
0	1	1	1	1	50	2500	125000
0	1	1	1	1	50	2500	125000
0	1	1	1	1	50	2500	125000
0	1	1	1	1	50	2500	125000
0	1	1	1	1	50	2500	125000
0	1	1	1	1	50	2500	125000
0	1	1	1	1	50	2500	125000
0	1	1	1	1	50	2500	125000
1	1	1	1	1	50	2500	125000
1	1	1	1	1	50	2500	125000
0	1	1	1	1	50	2500	125000
1	1	1	1	1	50	2500	125000
1	1	1	1	1	50	2500	125000
0	1	1	1	1	51	2601	132651
0	1	1	1	1	51	2601	132651
0	1	1	1	1	51	2601	132651
1	1	1	1	1	51	2601	132651
0	1	1	1	1	51	2601	132651
0	1	1	1	1	51	2601	132651
0	1	1	1	1	52	2704	140608
0	1	1	1	1	52	2704	140608
0	1	1	1	1	52	2704	140608
0	1	1	1	1	52	2704	140608
1	1	1	1	1	52	2704	140608
1	1	1	1	1	52	2704	140608
0	1	1	1	1	53	2809	148877
0	1	1	1	1	53	2809	148877
0	1	1	1	1	53	2809	148877
0	1	1	1	1	53	2809	148877
0	1	1	1	1	53	2809	148877
0	1	1	1	1	53	2809	148877
0	1	1	1	1	53	2809	148877
0	1	1	1	1	53	2809	148877
0	1	1	1	1	53	2809	148877
0	1	1	1	1	53	2809	148877
1	1	1	1	1	54	2916	157464
1	1	1	1	1	54	2916	157464
0	1	1	1	1	55	3025	166375
0	1	1	1	1	55	3025	166375
0	1	1	1	1	55	3025	166375
1	1	1	1	1	55	3025	166375
0	1	1	1	1	55	3025	166375
0	1	1	1	1	55	3025	166375
0	1	1	1	1	55	3025	166375
0	1	1	1	1	55	3025	166375
0	1	1	1	1	56	3136	175616
0	1	1	1	1	56	3136	175616
0	1	1	1	1	56	3136	175616
0	1	1	1	1	56	3136	175616
0	1	1	1	1	56	3136	175616
0	1	1	1	1	56	3136	175616
1	1	1	1	1	56	3136	175616
1	1	1	1	1	56	3136	175616
0	1	1	1	1	56	3136	175616
0	1	1	1	1	56	3136	175616
0	1	1	1	1	57	3249	185193
1	1	1	1	1	57	3249	185193
0	1	1	1	1	57	3249	185193
0	1	1	1	1	58	3364	195112
0	1	1	1	1	58	3364	195112
0	1	1	1	1	58	3364	195112
0	1	1	1	1	58	3364	195112
0	1	1	1	1	58	3364	195112
0	1	1	1	1	59	3481	205379
0	1	1	1	1	59	3481	205379
0	1	1	1	1	59	3481	205379
0	1	1	1	1	59	3481	205379
0	1	1	1	1	59	3481	205379
0	1	1	1	1	59	3481	205379
0	1	1	1	1	59	3481	205379
0	1	1	1	1	59	3481	205379
0	1	1	1	1	59	3481	205379
0	1	1	1	1	59	3481	205379
0	1	1	1	1	60	3600	216000
0	1	1	1	1	60	3600	216000
0	1	1	1	1	60	3600	216000
0	1	1	1	1	60	3600	216000
0	1	1	1	1	60	3600	216000
